ts,machine_id,blender_id,melt_temp_c,melt_pressure_bar,melt_pressure_std,extruder_amps,cycle_time_s,blow_pressure_bar,mold_cool_temp_c,bottle_weight_g,bottle_weight_std_g,wall_thickness_mm,ambient_humidity_pct
2026-06-16 14:00:00,BM-07,BL-2,205.9,222.9,12.88,110.4,14.69,9.84,14.6,49.63,3.181,0.751,50.3
2026-06-16 14:00:00,BM-09,BL-2,203.2,236.0,10.61,126.4,24.79,9.68,14.9,171.14,10.464,0.945,49.1
2026-06-16 14:00:00,BM-12,BL-1,204.9,213.2,4.07,99.7,33.26,9.51,13.9,165.34,2.543,0.983,39.5
2026-06-16 15:00:00,BM-04,BL-1,205.6,216.3,3.01,104.7,12.69,9.64,14.9,48.07,1.059,1.037,55.3
2026-06-16 15:00:00,BM-07,BL-2,200.8,226.6,10.89,114.8,14.78,9.2,14.0,49.25,0.95,0.884,50.1
2026-06-16 15:00:00,BM-09,BL-2,204.3,235.5,11.09,113.1,25.82,9.68,14.1,169.37,7.941,0.909,60.0
2026-06-16 15:00:00,BM-12,BL-1,205.6,210.6,3.64,104.2,33.08,9.05,14.2,165.25,2.278,0.997,44.2
2026-06-16 16:00:00,BM-04,BL-1,202.7,211.3,3.97,104.3,13.01,9.17,13.5,48.12,0.856,1.025,44.4
2026-06-16 16:00:00,BM-07,BL-2,207.1,234.3,9.38,126.4,14.58,9.49,14.1,49.45,2.691,0.912,49.3
2026-06-16 16:00:00,BM-09,BL-2,203.5,230.4,12.59,124.7,25.13,9.61,14.4,170.92,7.899,0.844,39.8
2026-06-16 16:00:00,BM-12,BL-1,204.1,207.6,3.11,99.5,32.82,9.61,15.1,164.29,3.135,1.051,50.9
2026-06-16 17:00:00,BM-04,BL-1,206.8,211.0,2.68,106.6,12.89,9.36,13.1,47.99,0.443,1.065,56.6
2026-06-16 17:00:00,BM-07,BL-2,203.3,231.4,11.66,122.9,14.42,9.67,14.0,49.45,2.49,0.913,44.6
2026-06-16 17:00:00,BM-09,BL-2,208.2,224.8,8.68,118.2,25.51,9.65,14.3,169.9,9.514,0.975,60.6
2026-06-16 17:00:00,BM-12,BL-1,205.4,210.6,3.32,104.9,33.12,9.69,14.7,164.14,2.459,1.042,56.6
2026-06-16 18:00:00,BM-04,BL-1,205.7,211.4,1.81,106.9,12.68,9.42,14.0,48.09,0.794,1.023,47.7
2026-06-16 18:00:00,BM-07,BL-2,205.7,225.4,11.84,123.3,14.4,9.53,13.0,49.3,2.542,0.964,56.2
2026-06-16 18:00:00,BM-09,BL-2,205.5,231.6,12.51,115.9,25.33,9.02,14.1,170.94,10.347,0.951,56.3
2026-06-16 18:00:00,BM-12,BL-1,205.9,209.9,3.86,109.3,32.11,9.84,13.9,164.9,1.439,1.04,50.8
2026-06-16 19:00:00,BM-04,BL-1,208.6,214.0,3.34,99.0,12.62,9.41,14.0,48.28,0.737,1.032,50.0
2026-06-16 19:00:00,BM-07,BL-2,202.9,232.6,9.75,127.3,14.41,9.76,14.1,49.56,3.398,0.9,56.8
2026-06-16 19:00:00,BM-09,BL-2,205.1,227.5,9.5,125.3,25.11,9.44,13.5,169.88,11.383,0.989,40.2
2026-06-16 19:00:00,BM-12,BL-1,204.2,209.5,4.41,103.6,31.87,10.1,13.9,165.14,2.428,1.054,62.7
2026-06-16 20:00:00,BM-04,BL-1,206.2,214.6,4.0,103.8,12.6,9.5,15.0,48.0,0.65,1.018,51.6
2026-06-16 20:00:00,BM-07,BL-2,208.5,221.4,9.17,116.5,14.22,9.14,13.2,49.37,3.692,0.915,60.0
2026-06-16 20:00:00,BM-09,BL-2,204.5,230.7,10.86,126.5,25.31,9.78,13.3,169.78,8.457,0.904,53.9
2026-06-16 20:00:00,BM-12,BL-1,205.7,210.8,3.31,110.0,32.16,8.92,14.3,165.19,2.498,1.03,50.2
2026-06-16 21:00:00,BM-04,BL-1,206.0,210.6,3.9,99.2,12.89,10.04,14.6,47.99,0.549,0.998,59.0
2026-06-16 21:00:00,BM-07,BL-2,207.6,228.6,9.7,116.7,14.47,9.33,14.2,48.93,2.69,1.008,55.7
2026-06-16 21:00:00,BM-09,BL-2,202.7,224.6,13.23,123.6,24.2,9.48,14.4,170.43,9.512,1.005,33.7
2026-06-16 21:00:00,BM-12,BL-1,204.6,213.5,3.16,101.0,33.27,9.52,14.4,165.41,3.08,1.001,43.0
2026-06-16 22:00:00,BM-04,BL-1,206.2,211.0,2.85,104.3,13.12,9.06,14.5,48.07,0.6,1.002,45.6
2026-06-16 22:00:00,BM-07,BL-2,202.9,220.0,12.36,113.3,15.1,9.77,15.2,49.27,2.247,0.952,56.1
2026-06-16 22:00:00,BM-09,BL-2,206.8,231.3,10.33,109.4,24.59,9.57,14.0,169.91,10.782,0.857,44.1
2026-06-16 22:00:00,BM-12,BL-1,206.2,209.9,2.79,101.7,32.88,9.44,14.1,165.26,2.935,1.004,51.4
2026-06-16 23:00:00,BM-04,BL-1,205.5,212.5,2.55,106.7,12.67,9.1,13.7,48.04,0.799,1.034,46.3
2026-06-16 23:00:00,BM-07,BL-2,203.1,228.8,11.33,119.3,15.57,9.54,14.1,49.09,2.696,0.833,51.6
2026-06-16 23:00:00,BM-09,BL-2,206.5,223.7,12.97,110.5,23.06,9.66,14.7,170.77,9.862,0.914,52.4
2026-06-16 23:00:00,BM-12,BL-1,204.9,215.9,3.8,102.7,31.76,9.27,13.8,164.87,3.555,0.998,52.8
2026-06-17 00:00:00,BM-04,BL-1,204.9,212.0,3.24,103.3,12.64,9.92,14.0,47.78,0.502,1.012,40.1
2026-06-17 00:00:00,BM-07,BL-2,203.8,236.8,13.3,118.2,14.93,9.33,13.8,49.55,1.89,0.935,44.2
2026-06-17 00:00:00,BM-09,BL-2,203.3,235.5,12.32,123.2,26.62,9.75,14.0,169.76,9.656,0.939,45.4
2026-06-17 00:00:00,BM-12,BL-1,207.1,213.3,2.7,105.1,32.12,8.92,12.9,165.15,2.89,0.978,46.4
2026-06-17 01:00:00,BM-04,BL-1,205.7,213.1,4.15,106.1,12.76,9.73,14.2,48.01,0.666,0.994,51.3
2026-06-17 01:00:00,BM-07,BL-2,206.9,230.3,13.05,111.9,15.09,9.4,12.9,49.3,2.605,0.896,51.6
2026-06-17 01:00:00,BM-09,BL-2,206.9,233.6,12.22,114.1,25.54,9.44,14.0,170.5,10.229,0.951,46.0
2026-06-17 01:00:00,BM-12,BL-1,202.7,209.5,3.34,105.3,32.13,9.89,14.6,165.3,2.48,1.075,51.9
2026-06-17 02:00:00,BM-04,BL-1,206.6,212.1,4.2,108.6,12.46,9.57,14.8,48.12,0.597,1.026,47.3
2026-06-17 02:00:00,BM-07,BL-2,202.2,240.5,11.2,117.4,14.71,9.57,13.3,49.25,3.19,1.022,43.9
2026-06-17 02:00:00,BM-09,BL-2,207.7,229.5,9.74,132.8,25.26,10.11,14.3,169.65,10.845,0.821,55.9
2026-06-17 02:00:00,BM-12,BL-1,207.0,211.7,3.75,104.3,32.96,9.5,14.1,165.59,1.849,1.032,49.9
2026-06-17 03:00:00,BM-04,BL-1,206.7,213.0,3.09,106.8,12.68,9.63,14.7,47.92,0.652,1.025,44.2
2026-06-17 03:00:00,BM-07,BL-2,203.8,234.5,11.19,126.3,14.3,9.38,15.0,49.4,2.975,0.953,40.0
2026-06-17 03:00:00,BM-09,BL-2,205.5,229.3,8.04,114.8,25.81,9.23,14.5,170.38,5.901,0.905,46.5
2026-06-17 03:00:00,BM-12,BL-1,204.4,214.5,2.5,103.3,33.89,9.76,14.5,164.85,2.904,0.995,47.1
2026-06-17 04:00:00,BM-04,BL-1,204.3,211.9,3.63,105.1,12.67,9.44,13.9,47.91,0.547,1.05,56.6
2026-06-17 04:00:00,BM-07,BL-2,204.9,228.6,10.6,122.3,15.43,9.4,14.6,49.34,2.318,0.895,38.5
2026-06-17 04:00:00,BM-09,BL-2,207.1,235.2,14.35,115.6,24.68,9.48,14.8,170.62,9.796,0.985,42.9
2026-06-17 04:00:00,BM-12,BL-1,203.6,212.5,3.63,105.1,33.51,9.47,15.0,164.77,2.807,1.047,48.1
2026-06-17 05:00:00,BM-04,BL-1,206.4,215.9,3.7,105.3,13.04,10.16,14.3,47.9,0.542,1.014,46.0
2026-06-17 05:00:00,BM-07,BL-2,203.3,234.7,10.99,118.0,14.62,9.23,13.7,49.15,2.651,0.87,43.5
2026-06-17 05:00:00,BM-09,BL-2,203.9,226.0,10.28,129.3,25.87,9.7,14.3,169.36,10.043,0.93,52.4
2026-06-17 05:00:00,BM-12,BL-1,205.7,212.1,3.18,106.7,33.68,9.31,14.7,164.66,2.89,1.019,32.6
2026-06-17 06:00:00,BM-04,BL-1,207.9,209.3,3.5,103.0,12.31,9.43,12.8,48.04,0.882,1.013,48.3
2026-06-17 06:00:00,BM-07,BL-2,203.4,232.6,10.63,108.3,14.7,9.44,14.5,49.82,2.517,0.942,51.6
2026-06-17 06:00:00,BM-09,BL-2,204.6,224.2,11.97,121.2,23.99,9.5,14.8,170.23,10.467,0.906,48.2
2026-06-17 06:00:00,BM-12,BL-1,204.9,212.8,2.84,109.8,32.58,9.81,14.2,164.79,2.427,1.002,57.3
2026-06-17 07:00:00,BM-04,BL-1,203.8,217.0,2.92,103.1,13.23,9.33,14.3,48.19,1.008,0.985,42.0
2026-06-17 07:00:00,BM-07,BL-2,205.8,226.2,11.27,109.6,14.99,9.25,13.7,49.7,2.826,0.902,52.7
2026-06-17 07:00:00,BM-09,BL-2,205.6,232.1,10.96,117.3,25.37,9.67,13.6,169.43,11.53,0.885,54.3
2026-06-17 07:00:00,BM-12,BL-1,207.1,214.0,3.29,105.0,33.3,9.48,14.1,164.86,3.872,1.0,44.9
2026-06-17 08:00:00,BM-04,BL-1,205.6,212.6,4.81,101.1,13.33,9.45,12.9,48.1,0.794,1.032,51.4
2026-06-17 08:00:00,BM-07,BL-2,206.3,226.0,13.15,112.9,15.4,9.59,14.5,49.3,2.476,0.926,51.4
2026-06-17 08:00:00,BM-09,BL-2,205.9,233.0,10.17,114.2,25.97,9.6,13.6,171.06,8.892,0.908,63.1
2026-06-17 08:00:00,BM-12,BL-1,208.5,211.8,3.51,99.4,32.7,9.58,14.0,165.0,2.302,1.022,49.9
2026-06-17 09:00:00,BM-04,BL-1,204.9,211.3,3.72,105.9,12.81,8.91,15.3,48.05,0.921,1.03,49.6
2026-06-17 09:00:00,BM-07,BL-2,208.3,226.5,9.32,114.2,14.86,9.05,14.2,49.51,2.814,0.937,40.3
2026-06-17 09:00:00,BM-09,BL-2,202.9,228.5,11.65,120.2,25.52,10.25,13.2,171.26,10.691,0.992,45.5
2026-06-17 09:00:00,BM-12,BL-1,204.5,213.8,2.61,108.6,33.25,9.49,14.3,165.25,2.762,1.036,43.6
2026-06-17 10:00:00,BM-04,BL-1,203.6,215.5,2.71,106.7,12.43,9.48,13.6,48.06,0.796,1.043,46.5
2026-06-17 10:00:00,BM-07,BL-2,206.6,232.9,10.81,117.3,14.29,10.3,14.3,49.22,2.127,0.958,52.5
2026-06-17 10:00:00,BM-09,BL-2,203.4,225.1,12.19,115.2,27.42,9.62,13.5,169.76,11.011,0.927,54.8
2026-06-17 10:00:00,BM-12,BL-1,205.8,210.3,3.07,109.8,32.49,9.48,14.2,165.49,3.144,0.994,54.8
2026-06-17 11:00:00,BM-04,BL-1,203.2,210.3,3.07,107.7,12.85,9.48,14.4,48.13,0.881,1.036,54.1
2026-06-17 11:00:00,BM-07,BL-2,207.7,230.2,10.61,125.9,14.4,9.04,13.0,49.71,3.346,0.898,47.0
2026-06-17 11:00:00,BM-09,BL-2,205.2,225.8,11.33,124.8,25.37,9.06,13.1,170.13,8.282,1.022,50.8
2026-06-17 11:00:00,BM-12,BL-1,207.8,210.0,3.29,100.1,32.4,9.1,12.9,164.59,2.119,1.024,50.9
2026-06-17 12:00:00,BM-04,BL-1,205.9,213.2,2.65,102.1,12.82,9.56,15.0,48.1,0.822,1.02,54.8
2026-06-17 12:00:00,BM-07,BL-2,204.6,232.2,9.35,114.6,15.93,10.38,14.3,49.58,2.241,0.955,43.5
2026-06-17 12:00:00,BM-09,BL-2,203.8,239.5,11.74,120.1,25.09,10.03,13.3,169.58,8.739,0.942,51.9
2026-06-17 12:00:00,BM-12,BL-1,204.9,211.0,3.84,99.9,32.64,8.99,15.2,164.52,1.304,1.024,50.8
2026-06-17 13:00:00,BM-04,BL-1,205.0,216.4,3.81,105.2,13.02,9.87,13.0,48.17,0.55,0.996,52.2
2026-06-17 13:00:00,BM-07,BL-2,206.5,233.7,10.39,113.4,14.38,9.43,13.7,49.54,2.268,0.905,43.4
2026-06-17 13:00:00,BM-09,BL-2,203.1,237.8,10.25,115.3,25.2,9.37,14.5,170.17,6.173,0.988,30.3
2026-06-17 13:00:00,BM-12,BL-1,203.8,211.8,3.12,106.0,33.91,9.3,13.2,165.83,2.308,1.04,52.5
2026-06-17 14:00:00,BM-04,BL-1,207.5,213.1,3.94,108.1,12.87,9.43,14.9,48.25,0.841,0.998,47.6
2026-06-17 14:00:00,BM-07,BL-2,205.5,228.6,11.24,115.6,14.31,9.26,14.6,49.48,1.868,0.898,54.1
2026-06-17 14:00:00,BM-09,BL-2,205.8,224.9,10.85,120.8,25.74,9.88,14.2,169.06,8.832,0.952,46.6
2026-06-17 14:00:00,BM-12,BL-1,206.3,213.8,2.89,100.1,33.02,9.6,13.1,165.13,2.329,0.98,43.7
2026-06-17 15:00:00,BM-04,BL-1,204.3,214.4,2.88,101.0,13.06,9.56,15.5,47.9,0.772,1.016,46.6
2026-06-17 15:00:00,BM-07,BL-2,205.3,223.4,9.72,110.1,14.95,9.8,13.3,49.53,2.482,0.951,43.4
2026-06-17 15:00:00,BM-09,BL-2,205.3,236.3,9.49,115.6,25.87,9.8,14.8,170.05,9.332,0.953,58.7
2026-06-17 15:00:00,BM-12,BL-1,205.8,212.3,2.92,105.8,32.66,9.06,13.9,164.52,2.337,1.022,60.0
2026-06-17 16:00:00,BM-04,BL-1,206.5,213.2,3.43,103.0,12.23,9.5,13.7,47.96,0.467,1.029,61.0
2026-06-17 16:00:00,BM-07,BL-2,207.7,234.1,9.61,123.8,14.8,9.32,14.1,49.81,2.937,0.873,49.9
2026-06-17 16:00:00,BM-09,BL-2,203.3,228.9,9.46,111.2,24.18,9.15,13.8,170.52,7.577,0.935,49.1
2026-06-17 16:00:00,BM-12,BL-1,205.5,208.5,3.1,101.8,32.67,10.02,13.2,164.75,2.739,1.015,45.6
2026-06-17 17:00:00,BM-04,BL-1,205.2,211.5,2.74,110.8,13.29,9.48,13.2,47.83,0.62,1.001,52.4
2026-06-17 17:00:00,BM-07,BL-2,203.5,227.8,10.06,124.1,14.51,9.49,14.1,49.34,2.47,0.854,34.6
2026-06-17 17:00:00,BM-09,BL-2,206.4,227.3,12.69,122.8,26.51,9.76,15.1,170.05,8.148,0.836,49.3
2026-06-17 17:00:00,BM-12,BL-1,207.0,211.0,3.64,105.0,31.9,9.41,12.8,164.79,2.226,1.022,45.3
2026-06-17 18:00:00,BM-04,BL-1,204.5,213.7,3.37,103.0,12.84,9.65,14.0,48.14,0.795,1.009,44.2
2026-06-17 18:00:00,BM-07,BL-2,205.0,231.8,9.49,127.8,14.99,9.17,14.7,49.5,1.882,0.975,53.6
2026-06-17 18:00:00,BM-09,BL-2,204.7,228.5,9.37,109.0,26.14,9.54,14.3,169.06,7.835,0.857,50.1
2026-06-17 18:00:00,BM-12,BL-1,205.7,213.9,2.93,100.4,34.1,8.89,14.3,165.03,2.33,1.046,54.4
2026-06-17 19:00:00,BM-04,BL-1,207.9,213.5,4.04,104.0,12.53,9.59,13.9,48.16,0.931,1.038,47.8
2026-06-17 19:00:00,BM-07,BL-2,207.4,227.0,12.2,120.9,14.13,9.48,13.5,49.5,2.228,0.866,36.7
2026-06-17 19:00:00,BM-09,BL-2,205.6,229.3,9.93,110.9,24.87,9.48,14.6,169.31,8.681,0.943,48.2
2026-06-17 19:00:00,BM-12,BL-1,205.1,211.3,2.67,104.2,33.03,9.59,14.2,164.7,1.652,1.044,43.6
2026-06-17 20:00:00,BM-04,BL-1,204.5,211.1,4.71,99.9,13.18,9.43,14.0,48.1,0.744,1.047,51.7
2026-06-17 20:00:00,BM-07,BL-2,204.7,229.6,10.31,111.8,14.07,9.6,14.2,49.64,1.947,0.899,46.1
2026-06-17 20:00:00,BM-09,BL-2,206.7,235.4,10.9,128.8,24.31,9.84,13.3,170.12,8.328,0.951,43.3
2026-06-17 20:00:00,BM-12,BL-1,205.6,211.3,3.53,105.8,34.31,9.1,15.3,164.88,3.23,1.02,54.6
2026-06-17 21:00:00,BM-04,BL-1,205.6,213.3,2.49,109.1,12.96,9.9,14.0,47.83,0.714,1.048,55.1
2026-06-17 21:00:00,BM-07,BL-2,207.3,229.7,10.68,118.9,15.06,9.6,14.0,49.47,1.482,0.934,36.0
2026-06-17 21:00:00,BM-09,BL-2,207.5,228.5,10.07,111.1,25.59,9.48,14.8,170.85,10.69,0.934,43.9
2026-06-17 21:00:00,BM-12,BL-1,203.5,212.2,3.26,100.8,33.33,9.32,12.7,165.21,1.793,0.969,54.1
2026-06-17 22:00:00,BM-04,BL-1,205.5,212.6,3.38,103.2,12.66,9.57,14.6,47.8,0.578,1.011,39.1
2026-06-17 22:00:00,BM-07,BL-2,205.0,232.8,9.61,118.6,15.05,9.41,13.3,49.4,2.864,0.921,49.5
2026-06-17 22:00:00,BM-09,BL-2,205.1,226.0,11.87,107.9,24.59,10.1,13.7,170.79,7.986,0.884,42.8
2026-06-17 22:00:00,BM-12,BL-1,203.3,211.2,2.78,103.7,33.09,9.43,14.3,165.47,1.857,0.989,48.8
2026-06-17 23:00:00,BM-04,BL-1,204.9,209.2,2.2,102.7,12.39,9.45,14.0,47.93,0.564,1.025,50.4
2026-06-17 23:00:00,BM-07,BL-2,204.5,227.3,12.87,117.2,14.78,9.57,13.7,49.38,3.321,0.904,48.6
2026-06-17 23:00:00,BM-09,BL-2,207.3,234.2,12.58,114.9,25.6,9.29,14.8,169.06,7.128,0.931,52.1
2026-06-17 23:00:00,BM-12,BL-1,206.6,211.1,2.89,102.5,32.13,9.76,13.1,165.31,2.345,1.008,51.8
2026-06-18 00:00:00,BM-04,BL-1,203.9,211.6,3.11,108.0,12.71,9.51,13.9,47.98,0.679,1.011,44.1
2026-06-18 00:00:00,BM-07,BL-2,204.4,227.4,12.15,114.5,14.68,9.77,12.4,49.3,1.562,0.923,57.5
2026-06-18 00:00:00,BM-09,BL-2,206.6,227.5,10.32,130.7,24.03,9.79,14.1,170.28,9.952,0.888,49.1
2026-06-18 00:00:00,BM-12,BL-1,205.9,213.5,1.95,98.6,33.23,9.1,13.6,164.88,2.25,1.017,48.9
2026-06-18 01:00:00,BM-04,BL-1,206.2,215.3,3.03,102.8,12.85,9.18,13.3,48.08,0.822,1.031,50.1
2026-06-18 01:00:00,BM-07,BL-2,204.9,228.3,12.0,111.9,15.1,9.56,14.0,49.4,2.202,0.907,43.4
2026-06-18 01:00:00,BM-09,BL-2,204.6,223.7,11.16,125.0,24.72,9.19,13.6,169.05,10.845,0.915,37.0
2026-06-18 01:00:00,BM-12,BL-1,207.0,215.7,2.2,103.6,32.71,9.62,13.4,164.73,2.51,1.01,49.2
2026-06-18 02:00:00,BM-04,BL-1,203.3,211.2,2.16,104.4,12.84,9.49,12.7,47.96,0.638,1.039,36.0
2026-06-18 02:00:00,BM-07,BL-2,204.5,231.1,10.65,122.3,15.09,9.33,14.0,49.27,2.525,0.904,49.7
2026-06-18 02:00:00,BM-09,BL-2,205.6,236.6,10.96,118.9,23.69,9.69,12.5,170.72,7.161,0.888,49.1
2026-06-18 02:00:00,BM-12,BL-1,205.9,213.1,2.48,105.1,32.64,9.83,13.9,165.26,2.48,1.032,49.7
2026-06-18 03:00:00,BM-04,BL-1,206.9,211.7,2.52,97.0,13.04,9.31,13.6,48.06,0.927,1.046,48.3
2026-06-18 03:00:00,BM-07,BL-2,207.5,225.7,14.36,121.9,15.14,9.27,14.3,49.37,2.272,0.962,41.8
2026-06-18 03:00:00,BM-09,BL-2,203.8,229.6,9.77,124.2,24.51,9.3,14.7,170.64,8.121,0.909,54.4
2026-06-18 03:00:00,BM-12,BL-1,204.3,212.1,2.92,99.3,32.76,9.48,14.4,165.18,2.379,1.012,48.8
2026-06-18 04:00:00,BM-04,BL-1,206.4,211.2,2.92,102.2,12.93,9.2,13.0,47.89,0.662,1.059,43.0
2026-06-18 04:00:00,BM-07,BL-2,206.1,228.3,9.56,116.1,14.54,10.16,14.7,49.28,2.952,0.916,56.8
2026-06-18 04:00:00,BM-09,BL-2,202.4,229.4,10.03,114.0,24.52,9.69,14.4,170.31,10.824,0.936,48.8
2026-06-18 04:00:00,BM-12,BL-1,205.2,212.1,3.36,103.7,32.7,9.27,13.5,165.24,2.787,1.02,51.3
2026-06-18 05:00:00,BM-04,BL-1,203.9,213.6,3.17,105.2,12.73,9.72,13.1,48.08,0.812,1.037,58.2
2026-06-18 05:00:00,BM-07,BL-2,208.4,233.8,12.21,112.2,15.16,9.18,13.8,49.55,2.485,0.914,51.9
2026-06-18 05:00:00,BM-09,BL-2,203.7,229.1,10.84,120.9,25.26,9.65,14.4,169.28,5.049,0.869,44.2
2026-06-18 05:00:00,BM-12,BL-1,203.7,212.8,3.07,107.2,32.42,10.11,14.0,165.3,2.664,1.046,51.0
2026-06-18 06:00:00,BM-04,BL-1,203.6,213.8,3.88,106.4,12.96,9.66,13.9,47.95,0.804,1.026,53.0
2026-06-18 06:00:00,BM-07,BL-2,206.7,227.8,11.0,118.8,14.69,9.43,13.8,49.1,2.92,0.981,49.4
2026-06-18 06:00:00,BM-09,BL-2,203.8,229.1,9.64,116.7,25.12,9.84,13.7,170.34,9.47,0.898,51.8
2026-06-18 06:00:00,BM-12,BL-1,203.9,213.6,3.82,108.9,33.54,9.16,13.6,165.36,3.203,1.026,39.0
2026-06-18 07:00:00,BM-04,BL-1,206.6,209.0,2.13,98.9,12.58,9.49,14.0,47.89,0.47,1.025,36.8
2026-06-18 07:00:00,BM-07,BL-2,203.9,229.7,10.46,110.1,14.66,9.43,14.1,49.38,3.206,1.027,47.7
2026-06-18 07:00:00,BM-09,BL-2,205.9,238.8,8.43,121.8,25.61,9.87,15.1,169.62,11.618,0.894,50.0
2026-06-18 07:00:00,BM-12,BL-1,202.4,210.6,4.51,106.7,31.84,9.51,13.8,164.53,2.721,0.97,43.1
2026-06-18 08:00:00,BM-04,BL-1,202.0,213.4,3.03,104.3,12.81,9.51,13.6,47.85,0.724,1.032,48.3
2026-06-18 08:00:00,BM-07,BL-2,206.1,234.1,12.19,115.2,14.51,9.7,14.8,49.31,2.945,0.943,37.1
2026-06-18 08:00:00,BM-09,BL-2,207.5,234.7,11.3,109.1,24.97,8.98,15.4,169.79,9.719,0.888,48.4
2026-06-18 08:00:00,BM-12,BL-1,205.3,211.9,2.7,105.4,32.23,9.56,14.2,164.9,2.52,1.016,52.2
2026-06-18 09:00:00,BM-04,BL-1,204.7,211.7,4.09,100.8,12.7,9.77,13.9,47.91,0.45,1.031,40.4
2026-06-18 09:00:00,BM-07,BL-2,207.9,223.6,10.87,117.9,15.1,9.91,13.7,49.08,2.77,0.888,38.4
2026-06-18 09:00:00,BM-09,BL-2,205.4,229.0,8.27,115.9,25.55,9.64,12.8,169.25,7.859,0.998,44.6
2026-06-18 09:00:00,BM-12,BL-1,205.6,212.3,2.88,105.0,33.29,9.65,15.0,164.99,2.642,1.02,53.0
2026-06-18 10:00:00,BM-04,BL-1,207.6,210.7,2.24,103.8,12.57,9.62,14.1,47.99,0.688,1.049,47.0
2026-06-18 10:00:00,BM-07,BL-2,205.5,234.3,13.3,128.7,14.37,9.9,14.9,49.45,2.248,0.997,52.1
2026-06-18 10:00:00,BM-09,BL-2,201.8,225.8,11.46,110.7,24.98,9.77,14.3,169.5,8.555,0.951,46.5
2026-06-18 10:00:00,BM-12,BL-1,206.1,212.2,4.0,102.8,33.03,9.24,14.7,165.05,3.13,0.983,53.3
2026-06-18 11:00:00,BM-04,BL-1,202.0,213.4,3.56,103.5,12.77,9.74,14.2,47.93,0.6,0.988,41.6
2026-06-18 11:00:00,BM-07,BL-2,205.4,229.0,9.6,113.6,15.0,9.55,13.2,49.13,2.94,0.942,42.1
2026-06-18 11:00:00,BM-09,BL-2,205.1,231.0,8.56,118.8,24.56,9.57,13.9,169.25,8.472,0.968,49.6
2026-06-18 11:00:00,BM-12,BL-1,203.0,210.7,4.06,101.2,31.53,9.41,15.4,165.5,2.892,1.042,46.1
2026-06-18 12:00:00,BM-04,BL-1,206.1,212.8,3.41,102.2,13.19,8.94,14.3,48.0,0.547,0.966,50.5
2026-06-18 12:00:00,BM-07,BL-2,206.2,234.5,9.62,118.8,13.97,9.78,14.5,49.27,2.487,0.961,52.3
2026-06-18 12:00:00,BM-09,BL-2,206.6,219.0,13.42,128.7,23.94,9.22,13.8,170.17,11.277,0.861,51.2
2026-06-18 12:00:00,BM-12,BL-1,206.2,214.2,3.33,108.3,31.54,8.75,14.6,164.65,2.825,1.034,44.2
2026-06-18 13:00:00,BM-04,BL-1,206.1,213.0,3.18,100.0,13.42,8.54,13.8,48.04,0.708,1.034,45.1
2026-06-18 13:00:00,BM-07,BL-2,204.4,226.3,12.31,120.9,14.91,9.78,14.0,49.17,2.856,0.952,45.9
2026-06-18 13:00:00,BM-09,BL-2,205.7,232.4,12.33,122.4,25.46,9.42,13.6,168.82,8.772,0.867,51.6
2026-06-18 13:00:00,BM-12,BL-1,204.8,214.9,4.26,102.6,32.88,9.3,13.6,165.33,2.59,1.057,48.0
2026-06-18 14:00:00,BM-04,BL-1,205.7,209.2,2.93,100.3,12.92,9.23,14.0,48.02,0.813,1.019,51.1
2026-06-18 14:00:00,BM-07,BL-2,205.3,226.6,10.65,113.7,14.39,9.5,14.2,49.73,2.901,0.912,51.4
2026-06-18 14:00:00,BM-09,BL-2,205.6,228.5,10.23,115.9,24.02,9.78,13.7,171.3,8.157,0.855,56.9
2026-06-18 14:00:00,BM-12,BL-1,205.0,214.2,2.75,104.9,32.61,9.68,13.1,164.76,2.52,1.03,46.0
2026-06-18 15:00:00,BM-04,BL-1,204.2,211.1,3.44,105.5,12.58,9.74,12.7,47.95,0.431,1.015,43.4
2026-06-18 15:00:00,BM-07,BL-2,205.5,224.4,12.17,122.9,13.89,10.1,15.1,49.64,2.562,0.881,46.8
2026-06-18 15:00:00,BM-09,BL-2,203.4,233.4,10.81,124.4,25.76,9.34,13.4,170.27,9.575,0.925,33.0
2026-06-18 15:00:00,BM-12,BL-1,204.5,209.8,3.45,103.6,32.99,10.01,14.4,164.89,2.362,1.036,45.5
2026-06-18 16:00:00,BM-04,BL-1,204.4,213.6,3.32,108.6,13.16,10.12,15.0,47.89,0.849,1.045,50.0
2026-06-18 16:00:00,BM-07,BL-2,204.7,222.7,11.02,121.9,14.68,9.19,14.1,49.54,2.661,0.826,50.6
2026-06-18 16:00:00,BM-09,BL-2,206.7,236.9,10.43,126.6,25.44,8.8,14.3,170.07,9.43,0.952,50.9
2026-06-18 16:00:00,BM-12,BL-1,204.6,207.5,3.16,97.8,32.21,9.68,14.4,164.77,3.306,1.028,46.7
2026-06-18 17:00:00,BM-04,BL-1,205.9,211.3,3.84,106.8,13.38,9.12,13.1,48.1,0.484,0.992,49.2
2026-06-18 17:00:00,BM-07,BL-2,203.3,228.7,10.93,111.2,14.6,9.62,15.0,49.42,3.181,1.012,45.6
2026-06-18 17:00:00,BM-09,BL-2,206.3,226.7,11.03,128.7,25.49,9.38,12.8,169.18,9.093,0.914,46.8
2026-06-18 17:00:00,BM-12,BL-1,205.4,212.4,3.11,98.8,32.22,9.6,14.1,165.49,2.542,1.018,41.6
